                                                                                                                                              10 Nov 2020 22:50:46
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-CSIM


      Epoch (UTCG)         Mean Motion (deg/sec)    Eccentricity    Inclination (deg)    Argument of Perigee (deg)    RAAN (deg)    Mean Anomaly (deg)      BStar 
-----------------------    ---------------------    ------------    -----------------    -------------------------    ----------    ------------------    --------
4 Nov 2020 20:51:45.575                 0.062342        0.001430               97.691                       82.413        19.383               277.872    0.000085
5 Nov 2020 11:18:29.569                 0.062342        0.001431               97.691                       80.628        19.974               279.656    0.000090
5 Nov 2020 16:07:24.219                 0.062342        0.001431               97.691                       80.027        20.171               280.256    0.000092
6 Nov 2020 03:21:31.712                 0.062342        0.001431               97.691                       78.598        20.631               281.685    0.000097
6 Nov 2020 08:10:26.359                 0.062342        0.001431               97.691                       77.991        20.828               282.291    0.000104
6 Nov 2020 17:48:15.607                 0.062342        0.001432               97.691                       76.780        21.222               283.502    0.000107
7 Nov 2020 03:26:04.803                 0.062342        0.001432               97.691                       75.573        21.616               284.707    0.000117
7 Nov 2020 11:27:35.812                 0.062342        0.001432               97.691                       74.582        21.945               285.699    0.000109
7 Nov 2020 19:29:06.791                 0.062342        0.001432               97.691                       73.547        22.273               286.732    0.000111


      Time (UTCG)             x (km)         y (km)         z (km)      Magnitude (km)
6 Nov 2020 05:06:47.500    5612.105106    1539.319926    3795.431164       6947.699423
6 Nov 2020 05:06:47.600    5611.741712    1539.094063    3796.056825       6947.697676
6 Nov 2020 05:06:47.700    5611.378251    1538.868181    3796.682441       6947.695928
6 Nov 2020 05:06:47.800    5611.014724    1538.642281    3797.308011       6947.694181
6 Nov 2020 05:06:47.900    5610.651130    1538.416363    3797.933536       6947.692433
6 Nov 2020 05:06:48.000    5610.287469    1538.190427    3798.559016       6947.690686
6 Nov 2020 05:06:48.100    5609.923741    1537.964473    3799.184451       6947.688939
6 Nov 2020 05:06:48.200    5609.559947    1537.738500    3799.809840       6947.687192
6 Nov 2020 05:06:48.300    5609.196087    1537.512509    3800.435184       6947.685445
6 Nov 2020 05:06:48.400    5608.832160    1537.286499    3801.060483       6947.683698
6 Nov 2020 05:06:48.500    5608.468166    1537.060472    3801.685737       6947.681951
6 Nov 2020 05:06:48.600    5608.104105    1536.834426    3802.310945       6947.680205
6 Nov 2020 05:06:48.700    5607.739978    1536.608362    3802.936108       6947.678458
6 Nov 2020 05:06:48.800    5607.375784    1536.382279    3803.561226       6947.676712
6 Nov 2020 05:06:48.900    5607.011524    1536.156179    3804.186298       6947.674966
6 Nov 2020 05:06:49.000    5606.647197    1535.930060    3804.811325       6947.673219
6 Nov 2020 05:06:49.100    5606.282804    1535.703923    3805.436307       6947.671473
6 Nov 2020 05:06:49.200    5605.918343    1535.477767    3806.061244       6947.669727
6 Nov 2020 05:06:49.300    5605.553817    1535.251594    3806.686135       6947.667981
6 Nov 2020 05:06:49.400    5605.189224    1535.025402    3807.310981       6947.666236
6 Nov 2020 05:06:49.500    5604.824564    1534.799192    3807.935781       6947.664490
6 Nov 2020 05:06:49.600    5604.459837    1534.572964    3808.560536       6947.662744
6 Nov 2020 05:06:49.700    5604.095044    1534.346717    3809.185246       6947.660999
6 Nov 2020 05:06:49.800    5603.730185    1534.120452    3809.809911       6947.659253
6 Nov 2020 05:06:49.900    5603.365259    1533.894169    3810.434530       6947.657508
6 Nov 2020 05:06:50.000    5603.000266    1533.667868    3811.059103       6947.655763
6 Nov 2020 05:06:50.100    5602.635207    1533.441549    3811.683632       6947.654018
6 Nov 2020 05:06:50.200    5602.270081    1533.215211    3812.308115       6947.652273
6 Nov 2020 05:06:50.300    5601.904889    1532.988855    3812.932552       6947.650528
6 Nov 2020 05:06:50.400    5601.539630    1532.762481    3813.556944       6947.648783
6 Nov 2020 05:06:50.500    5601.174305    1532.536089    3814.181291       6947.647039
6 Nov 2020 05:06:50.600    5600.808913    1532.309679    3814.805592       6947.645294
6 Nov 2020 05:06:50.700    5600.443454    1532.083250    3815.429848       6947.643550
6 Nov 2020 05:06:50.800    5600.077929    1531.856803    3816.054058       6947.641805
6 Nov 2020 05:06:50.900    5599.712338    1531.630338    3816.678223       6947.640061
6 Nov 2020 05:06:51.000    5599.346680    1531.403855    3817.302342       6947.638317
6 Nov 2020 05:06:51.100    5598.980956    1531.177354    3817.926416       6947.636573
6 Nov 2020 05:06:51.200    5598.615165    1530.950834    3818.550445       6947.634829
6 Nov 2020 05:06:51.300    5598.249307    1530.724296    3819.174428       6947.633085
6 Nov 2020 05:06:51.400    5597.883383    1530.497740    3819.798365       6947.631341
6 Nov 2020 05:06:51.500    5597.517393    1530.271166    3820.422257       6947.629598
6 Nov 2020 05:06:51.600    5597.151336    1530.044574    3821.046104       6947.627854
6 Nov 2020 05:06:51.700    5596.785212    1529.817963    3821.669905       6947.626111
6 Nov 2020 05:06:51.800    5596.419023    1529.591335    3822.293661       6947.624368
6 Nov 2020 05:06:51.900    5596.052766    1529.364688    3822.917371       6947.622625
6 Nov 2020 05:06:52.000    5595.686443    1529.138023    3823.541035       6947.620881
6 Nov 2020 05:06:52.100    5595.320054    1528.911340    3824.164654       6947.619138
6 Nov 2020 05:06:52.200    5594.953598    1528.684638    3824.788227       6947.617396
6 Nov 2020 05:06:52.300    5594.587076    1528.457919    3825.411755       6947.615653
6 Nov 2020 05:06:52.400    5594.220488    1528.231181    3826.035237       6947.613910
6 Nov 2020 05:06:52.500    5593.853833    1528.004426    3826.658674       6947.612168
6 Nov 2020 05:06:52.600    5593.487111    1527.777652    3827.282065       6947.610425
6 Nov 2020 05:06:52.700    5593.120323    1527.550860    3827.905411       6947.608683
6 Nov 2020 05:06:52.800    5592.753469    1527.324049    3828.528711       6947.606941
6 Nov 2020 05:06:52.900    5592.386548    1527.097221    3829.151965       6947.605198
6 Nov 2020 05:06:53.000    5592.019561    1526.870375    3829.775174       6947.603456
6 Nov 2020 05:06:53.100    5591.652507    1526.643510    3830.398337       6947.601715
6 Nov 2020 05:06:53.200    5591.285387    1526.416627    3831.021454       6947.599973
6 Nov 2020 05:06:53.300    5590.918200    1526.189726    3831.644526       6947.598231
6 Nov 2020 05:06:53.400    5590.550947    1525.962807    3832.267553       6947.596489
6 Nov 2020 05:06:53.500    5590.183628    1525.735870    3832.890533       6947.594748
6 Nov 2020 05:06:53.600    5589.816242    1525.508915    3833.513468       6947.593006
6 Nov 2020 05:06:53.700    5589.448790    1525.281941    3834.136357       6947.591265
6 Nov 2020 05:06:53.800    5589.081272    1525.054950    3834.759201       6947.589524
6 Nov 2020 05:06:53.900    5588.713687    1524.827940    3835.381999       6947.587783
6 Nov 2020 05:06:54.000    5588.346036    1524.600913    3836.004751       6947.586042
6 Nov 2020 05:06:54.100    5587.978318    1524.373867    3836.627458       6947.584301
6 Nov 2020 05:06:54.200    5587.610534    1524.146803    3837.250119       6947.582560
6 Nov 2020 05:06:54.300    5587.242684    1523.919721    3837.872734       6947.580820
6 Nov 2020 05:06:54.400    5586.874767    1523.692621    3838.495303       6947.579079
6 Nov 2020 05:06:54.500    5586.506784    1523.465502    3839.117827       6947.577339
6 Nov 2020 05:06:54.600    5586.138735    1523.238366    3839.740305       6947.575598
6 Nov 2020 05:06:54.700    5585.770619    1523.011212    3840.362738       6947.573858
6 Nov 2020 05:06:54.800    5585.402437    1522.784039    3840.985124       6947.572118
6 Nov 2020 05:06:54.900    5585.034188    1522.556849    3841.607465       6947.570378
6 Nov 2020 05:06:55.000    5584.665874    1522.329640    3842.229760       6947.568638
6 Nov 2020 05:06:55.100    5584.297492    1522.102413    3842.852009       6947.566898
6 Nov 2020 05:06:55.200    5583.929045    1521.875168    3843.474213       6947.565159
6 Nov 2020 05:06:55.300    5583.560531    1521.647905    3844.096371       6947.563419
6 Nov 2020 05:06:55.400    5583.191951    1521.420624    3844.718483       6947.561679
6 Nov 2020 05:06:55.500    5582.823305    1521.193325    3845.340549       6947.559940
6 Nov 2020 05:06:55.600    5582.454592    1520.966008    3845.962569       6947.558201
6 Nov 2020 05:06:55.700    5582.085813    1520.738673    3846.584544       6947.556462
6 Nov 2020 05:06:55.800    5581.716968    1520.511320    3847.206473       6947.554723
6 Nov 2020 05:06:55.900    5581.348056    1520.283948    3847.828356       6947.552984
6 Nov 2020 05:06:56.000    5580.979078    1520.056559    3848.450193       6947.551245
6 Nov 2020 05:06:56.100    5580.610034    1519.829152    3849.071984       6947.549506
6 Nov 2020 05:06:56.200    5580.240923    1519.601726    3849.693730       6947.547767
6 Nov 2020 05:06:56.300    5579.871747    1519.374283    3850.315429       6947.546029
6 Nov 2020 05:06:56.400    5579.502504    1519.146821    3850.937083       6947.544290
6 Nov 2020 05:06:56.500    5579.133194    1518.919342    3851.558691       6947.542552
6 Nov 2020 05:06:56.600    5578.763819    1518.691844    3852.180253       6947.540814
6 Nov 2020 05:06:56.700    5578.394377    1518.464328    3852.801769       6947.539076
6 Nov 2020 05:06:56.800    5578.024869    1518.236794    3853.423239       6947.537338
6 Nov 2020 05:06:56.900    5577.655294    1518.009243    3854.044663       6947.535600
6 Nov 2020 05:06:57.000    5577.285654    1517.781673    3854.666042       6947.533862
6 Nov 2020 05:06:57.100    5576.915947    1517.554085    3855.287374       6947.532124
6 Nov 2020 05:06:57.200    5576.546174    1517.326479    3855.908661       6947.530387
6 Nov 2020 05:06:57.300    5576.176335    1517.098855    3856.529902       6947.528649
6 Nov 2020 05:06:57.400    5575.806429    1516.871213    3857.151097       6947.526912
6 Nov 2020 05:06:57.500    5575.436457    1516.643554    3857.772245       6947.525175
6 Nov 2020 05:06:57.600    5575.066419    1516.415876    3858.393348       6947.523438
6 Nov 2020 05:06:57.700    5574.696315    1516.188180    3859.014405       6947.521701
6 Nov 2020 05:06:57.800    5574.326145    1515.960466    3859.635416       6947.519964
6 Nov 2020 05:06:57.900    5573.955908    1515.732734    3860.256381       6947.518227
6 Nov 2020 05:06:58.000    5573.585605    1515.504984    3860.877300       6947.516490
6 Nov 2020 05:06:58.100    5573.215236    1515.277216    3861.498173       6947.514753
6 Nov 2020 05:06:58.200    5572.844801    1515.049430    3862.119000       6947.513017
6 Nov 2020 05:06:58.300    5572.474299    1514.821626    3862.739781       6947.511281
6 Nov 2020 05:06:58.400    5572.103732    1514.593804    3863.360516       6947.509544
6 Nov 2020 05:06:58.500    5571.733098    1514.365964    3863.981205       6947.507808
6 Nov 2020 05:06:58.600    5571.362398    1514.138106    3864.601848       6947.506072
6 Nov 2020 05:06:58.700    5570.991632    1513.910230    3865.222445       6947.504336
6 Nov 2020 05:06:58.800    5570.620799    1513.682337    3865.842996       6947.502600
6 Nov 2020 05:06:58.900    5570.249901    1513.454425    3866.463501       6947.500864
6 Nov 2020 05:06:59.000    5569.878936    1513.226495    3867.083960       6947.499129
6 Nov 2020 05:06:59.100    5569.507906    1512.998547    3867.704373       6947.497393
6 Nov 2020 05:06:59.200    5569.136809    1512.770581    3868.324740       6947.495658
6 Nov 2020 05:06:59.300    5568.765645    1512.542598    3868.945060       6947.493923
6 Nov 2020 05:06:59.400    5568.394416    1512.314596    3869.565335       6947.492187
6 Nov 2020 05:06:59.500    5568.023121    1512.086576    3870.185563       6947.490452
6 Nov 2020 05:06:59.600    5567.651759    1511.858539    3870.805746       6947.488717
6 Nov 2020 05:06:59.700    5567.280332    1511.630483    3871.425882       6947.486982
6 Nov 2020 05:06:59.800    5566.908838    1511.402409    3872.045972       6947.485247
6 Nov 2020 05:06:59.900    5566.537278    1511.174318    3872.666016       6947.483513
6 Nov 2020 05:07:00.000    5566.165652    1510.946208    3873.286014       6947.481778
6 Nov 2020 05:07:00.100    5565.793960    1510.718081    3873.905966       6947.480044
6 Nov 2020 05:07:00.200    5565.422202    1510.489936    3874.525872       6947.478309
6 Nov 2020 05:07:00.300    5565.050377    1510.261772    3875.145731       6947.476575
6 Nov 2020 05:07:00.400    5564.678487    1510.033591    3875.765545       6947.474841
6 Nov 2020 05:07:00.500    5564.306530    1509.805392    3876.385312       6947.473107
6 Nov 2020 05:07:00.600    5563.934508    1509.577175    3877.005033       6947.471373
6 Nov 2020 05:07:00.700    5563.562419    1509.348940    3877.624708       6947.469639
6 Nov 2020 05:07:00.800    5563.190264    1509.120687    3878.244337       6947.467906
6 Nov 2020 05:07:00.900    5562.818043    1508.892416    3878.863919       6947.466172
6 Nov 2020 05:07:01.000    5562.445756    1508.664127    3879.483455       6947.464438
6 Nov 2020 05:07:01.100    5562.073403    1508.435821    3880.102946       6947.462705
6 Nov 2020 05:07:01.200    5561.700984    1508.207496    3880.722389       6947.460972
6 Nov 2020 05:07:01.300    5561.328499    1507.979154    3881.341787       6947.459239
6 Nov 2020 05:07:01.400    5560.955948    1507.750793    3881.961139       6947.457506
6 Nov 2020 05:07:01.500    5560.583331    1507.522415    3882.580444       6947.455773
6 Nov 2020 05:07:01.600    5560.210647    1507.294019    3883.199703       6947.454040
6 Nov 2020 05:07:01.700    5559.837898    1507.065604    3883.818915       6947.452307
6 Nov 2020 05:07:01.800    5559.465083    1506.837172    3884.438082       6947.450574
6 Nov 2020 05:07:01.900    5559.092201    1506.608722    3885.057202       6947.448842
6 Nov 2020 05:07:02.000    5558.719254    1506.380255    3885.676276       6947.447109
6 Nov 2020 05:07:02.100    5558.346241    1506.151769    3886.295304       6947.445377
6 Nov 2020 05:07:02.200    5557.973161    1505.923265    3886.914285       6947.443645
6 Nov 2020 05:07:02.300    5557.600016    1505.694744    3887.533220       6947.441913
6 Nov 2020 05:07:02.400    5557.226804    1505.466204    3888.152109       6947.440181
6 Nov 2020 05:07:02.500    5556.853527    1505.237647    3888.770951       6947.438449
6 Nov 2020 05:07:02.600    5556.480183    1505.009072    3889.389748       6947.436717
6 Nov 2020 05:07:02.700    5556.106774    1504.780479    3890.008497       6947.434986
6 Nov 2020 05:07:02.800    5555.733298    1504.551868    3890.627201       6947.433254
6 Nov 2020 05:07:02.900    5555.359757    1504.323239    3891.245858       6947.431523
6 Nov 2020 05:07:03.000    5554.986149    1504.094593    3891.864469       6947.429791
6 Nov 2020 05:07:03.100    5554.612476    1503.865928    3892.483033       6947.428060
6 Nov 2020 05:07:03.200    5554.238736    1503.637246    3893.101551       6947.426329
6 Nov 2020 05:07:03.300    5553.864931    1503.408545    3893.720023       6947.424598
6 Nov 2020 05:07:03.400    5553.491060    1503.179827    3894.338448       6947.422867
6 Nov 2020 05:07:03.500    5553.117122    1502.951091    3894.956827       6947.421136
6 Nov 2020 05:07:03.600    5552.743119    1502.722338    3895.575160       6947.419406
6 Nov 2020 05:07:03.700    5552.369050    1502.493566    3896.193446       6947.417675
6 Nov 2020 05:07:03.800    5551.994915    1502.264776    3896.811686       6947.415945
6 Nov 2020 05:07:03.900    5551.620713    1502.035969    3897.429879       6947.414214
6 Nov 2020 05:07:04.000    5551.246446    1501.807144    3898.048026       6947.412484
6 Nov 2020 05:07:04.100    5550.872113    1501.578301    3898.666127       6947.410754
6 Nov 2020 05:07:04.200    5550.497714    1501.349440    3899.284181       6947.409024
6 Nov 2020 05:07:04.300    5550.123250    1501.120561    3899.902189       6947.407294
6 Nov 2020 05:07:04.400    5549.748719    1500.891665    3900.520150       6947.405564
6 Nov 2020 05:07:04.500    5549.374122    1500.662751    3901.138065       6947.403834
6 Nov 2020 05:07:04.600    5548.999460    1500.433818    3901.755933       6947.402105
6 Nov 2020 05:07:04.700    5548.624731    1500.204868    3902.373755       6947.400375
6 Nov 2020 05:07:04.800    5548.249937    1499.975901    3902.991530       6947.398646
6 Nov 2020 05:07:04.900    5547.875076    1499.746915    3903.609259       6947.396917
6 Nov 2020 05:07:05.000    5547.500150    1499.517912    3904.226941       6947.395187
6 Nov 2020 05:07:05.100    5547.125158    1499.288890    3904.844577       6947.393458
6 Nov 2020 05:07:05.200    5546.750100    1499.059851    3905.462166       6947.391729
6 Nov 2020 05:07:05.300    5546.374976    1498.830794    3906.079709       6947.390001
6 Nov 2020 05:07:05.400    5545.999786    1498.601720    3906.697206       6947.388272
6 Nov 2020 05:07:05.500    5545.624531    1498.372627    3907.314655       6947.386543
6 Nov 2020 05:07:05.600    5545.249209    1498.143517    3907.932059       6947.384815
6 Nov 2020 05:07:05.700    5544.873822    1497.914389    3908.549415       6947.383086
6 Nov 2020 05:07:05.800    5544.498369    1497.685243    3909.166725       6947.381358
6 Nov 2020 05:07:05.900    5544.122850    1497.456080    3909.783989       6947.379630
6 Nov 2020 05:07:06.000    5543.747265    1497.226898    3910.401206       6947.377902
6 Nov 2020 05:07:06.100    5543.371614    1496.997699    3911.018377       6947.376174
6 Nov 2020 05:07:06.200    5542.995897    1496.768482    3911.635500       6947.374446
6 Nov 2020 05:07:06.300    5542.620115    1496.539247    3912.252578       6947.372718
6 Nov 2020 05:07:06.400    5542.244267    1496.309995    3912.869608       6947.370991
6 Nov 2020 05:07:06.500    5541.868353    1496.080724    3913.486593       6947.369263
6 Nov 2020 05:07:06.600    5541.492373    1495.851436    3914.103530       6947.367536
6 Nov 2020 05:07:06.700    5541.116327    1495.622131    3914.720421       6947.365809
6 Nov 2020 05:07:06.800    5540.740215    1495.392807    3915.337265       6947.364081
6 Nov 2020 05:07:06.900    5540.364038    1495.163466    3915.954063       6947.362354
6 Nov 2020 05:07:07.000    5539.987795    1494.934106    3916.570814       6947.360627
6 Nov 2020 05:07:07.100    5539.611486    1494.704730    3917.187518       6947.358901
6 Nov 2020 05:07:07.200    5539.235111    1494.475335    3917.804176       6947.357174
6 Nov 2020 05:07:07.300    5538.858670    1494.245923    3918.420787       6947.355447
6 Nov 2020 05:07:07.400    5538.482164    1494.016492    3919.037351       6947.353721
6 Nov 2020 05:07:07.500    5538.105592    1493.787045    3919.653869       6947.351994
6 Nov 2020 05:07:07.600    5537.728954    1493.557579    3920.270340       6947.350268
6 Nov 2020 05:07:07.700    5537.352250    1493.328096    3920.886764       6947.348542
6 Nov 2020 05:07:07.800    5536.975481    1493.098594    3921.503142       6947.346816
6 Nov 2020 05:07:07.900    5536.598646    1492.869076    3922.119472       6947.345090
6 Nov 2020 05:07:08.000    5536.221745    1492.639539    3922.735757       6947.343364
6 Nov 2020 05:07:08.100    5535.844778    1492.409985    3923.351994       6947.341638
6 Nov 2020 05:07:08.200    5535.467745    1492.180413    3923.968185       6947.339912
6 Nov 2020 05:07:08.300    5535.090647    1491.950823    3924.584329       6947.338187
6 Nov 2020 05:07:08.400    5534.713483    1491.721216    3925.200426       6947.336461
6 Nov 2020 05:07:08.500    5534.336253    1491.491590    3925.816476       6947.334736
6 Nov 2020 05:07:08.600    5533.958958    1491.261948    3926.432480       6947.333011
6 Nov 2020 05:07:08.700    5533.581597    1491.032287    3927.048437       6947.331286
6 Nov 2020 05:07:08.800    5533.204170    1490.802609    3927.664347       6947.329561
6 Nov 2020 05:07:08.900    5532.826677    1490.572913    3928.280211       6947.327836
6 Nov 2020 05:07:09.000    5532.449119    1490.343199    3928.896027       6947.326111
6 Nov 2020 05:07:09.100    5532.071495    1490.113467    3929.511797       6947.324387
6 Nov 2020 05:07:09.200    5531.693805    1489.883718    3930.127520       6947.322662
6 Nov 2020 05:07:09.300    5531.316049    1489.653951    3930.743197       6947.320938
6 Nov 2020 05:07:09.400    5530.938228    1489.424167    3931.358826       6947.319213
6 Nov 2020 05:07:09.500    5530.560341    1489.194365    3931.974409       6947.317489
6 Nov 2020 05:07:09.600    5530.182389    1488.964545    3932.589944       6947.315765
6 Nov 2020 05:07:09.700    5529.804370    1488.734707    3933.205433       6947.314041
6 Nov 2020 05:07:09.800    5529.426287    1488.504852    3933.820875       6947.312317
6 Nov 2020 05:07:09.900    5529.048137    1488.274979    3934.436271       6947.310593
6 Nov 2020 05:07:10.000    5528.669922    1488.045088    3935.051619       6947.308870
6 Nov 2020 05:07:10.100    5528.291641    1487.815180    3935.666920       6947.307146
6 Nov 2020 05:07:10.200    5527.913294    1487.585254    3936.282175       6947.305423
6 Nov 2020 05:07:10.300    5527.534882    1487.355311    3936.897383       6947.303699
6 Nov 2020 05:07:10.400    5527.156404    1487.125349    3937.512544       6947.301976
6 Nov 2020 05:07:10.500    5526.777860    1486.895370    3938.127658       6947.300253
6 Nov 2020 05:07:10.600    5526.399251    1486.665374    3938.742725       6947.298530
6 Nov 2020 05:07:10.700    5526.020576    1486.435359    3939.357745       6947.296807
6 Nov 2020 05:07:10.800    5525.641836    1486.205327    3939.972718       6947.295084
6 Nov 2020 05:07:10.900    5525.263030    1485.975278    3940.587644       6947.293362
6 Nov 2020 05:07:11.000    5524.884158    1485.745211    3941.202524       6947.291639
6 Nov 2020 05:07:11.100    5524.505220    1485.515126    3941.817356       6947.289917
6 Nov 2020 05:07:11.200    5524.126217    1485.285023    3942.432142       6947.288195
6 Nov 2020 05:07:11.300    5523.747149    1485.054903    3943.046880       6947.286472
6 Nov 2020 05:07:11.400    5523.368015    1484.824765    3943.661572       6947.284750
6 Nov 2020 05:07:11.500    5522.988815    1484.594610    3944.276216       6947.283028
6 Nov 2020 05:07:11.600    5522.609549    1484.364437    3944.890814       6947.281306
6 Nov 2020 05:07:11.700    5522.230218    1484.134246    3945.505365       6947.279585
6 Nov 2020 05:07:11.800    5521.850822    1483.904038    3946.119868       6947.277863
6 Nov 2020 05:07:11.900    5521.471360    1483.673812    3946.734325       6947.276141
6 Nov 2020 05:07:12.000    5521.091832    1483.443568    3947.348734       6947.274420
6 Nov 2020 05:07:12.100    5520.712238    1483.213307    3947.963097       6947.272699
6 Nov 2020 05:07:12.200    5520.332580    1482.983028    3948.577413       6947.270977
6 Nov 2020 05:07:12.300    5519.952855    1482.752732    3949.191681       6947.269256
6 Nov 2020 05:07:12.400    5519.573065    1482.522418    3949.805903       6947.267535
6 Nov 2020 05:07:12.500    5519.193209    1482.292086    3950.420077       6947.265814
6 Nov 2020 05:07:12.600    5518.813288    1482.061737    3951.034205       6947.264094
6 Nov 2020 05:07:12.700    5518.433301    1481.831370    3951.648285       6947.262373
6 Nov 2020 05:07:12.800    5518.053249    1481.600985    3952.262318       6947.260653
6 Nov 2020 05:07:12.900    5517.673131    1481.370583    3952.876305       6947.258932
6 Nov 2020 05:07:13.000    5517.292948    1481.140164    3953.490244       6947.257212
6 Nov 2020 05:07:13.100    5516.912699    1480.909726    3954.104136       6947.255492
6 Nov 2020 05:07:13.200    5516.532385    1480.679272    3954.717981       6947.253772
6 Nov 2020 05:07:13.300    5516.152005    1480.448799    3955.331779       6947.252052
6 Nov 2020 05:07:13.400    5515.771559    1480.218309    3955.945530       6947.250332
6 Nov 2020 05:07:13.500    5515.391048    1479.987801    3956.559233       6947.248612
6 Nov 2020 05:07:13.600    5515.010472    1479.757276    3957.172890       6947.246892
6 Nov 2020 05:07:13.700    5514.629830    1479.526734    3957.786499       6947.245173
6 Nov 2020 05:07:13.800    5514.249122    1479.296173    3958.400061       6947.243453
6 Nov 2020 05:07:13.900    5513.868349    1479.065595    3959.013577       6947.241734
6 Nov 2020 05:07:14.000    5513.487511    1478.835000    3959.627045       6947.240015
6 Nov 2020 05:07:14.100    5513.106607    1478.604387    3960.240465       6947.238296
6 Nov 2020 05:07:14.200    5512.725638    1478.373756    3960.853839       6947.236577
6 Nov 2020 05:07:14.300    5512.344603    1478.143108    3961.467166       6947.234858
6 Nov 2020 05:07:14.400    5511.963502    1477.912442    3962.080445       6947.233139
6 Nov 2020 05:07:14.500    5511.582336    1477.681759    3962.693677       6947.231421
6 Nov 2020 05:07:14.600    5511.201105    1477.451058    3963.306862       6947.229702
6 Nov 2020 05:07:14.700    5510.819808    1477.220340    3963.920000       6947.227984
6 Nov 2020 05:07:14.800    5510.438446    1476.989604    3964.533090       6947.226265
6 Nov 2020 05:07:14.900    5510.057018    1476.758851    3965.146133       6947.224547
6 Nov 2020 05:07:15.000    5509.675525    1476.528080    3965.759129       6947.222829
6 Nov 2020 05:07:15.100    5509.293967    1476.297291    3966.372078       6947.221111
6 Nov 2020 05:07:15.200    5508.912343    1476.066485    3966.984980       6947.219393
6 Nov 2020 05:07:15.300    5508.530653    1475.835662    3967.597834       6947.217675
6 Nov 2020 05:07:15.400    5508.148898    1475.604820    3968.210641       6947.215958
6 Nov 2020 05:07:15.500    5507.767078    1475.373962    3968.823401       6947.214240
6 Nov 2020 05:07:15.600    5507.385192    1475.143086    3969.436113       6947.212523
6 Nov 2020 05:07:15.700    5507.003241    1474.912192    3970.048779       6947.210806
6 Nov 2020 05:07:15.800    5506.621225    1474.681281    3970.661397       6947.209088
6 Nov 2020 05:07:15.900    5506.239143    1474.450352    3971.273967       6947.207371
6 Nov 2020 05:07:16.000    5505.856995    1474.219406    3971.886491       6947.205654
6 Nov 2020 05:07:16.100    5505.474783    1473.988442    3972.498967       6947.203938
6 Nov 2020 05:07:16.200    5505.092505    1473.757461    3973.111396       6947.202221
6 Nov 2020 05:07:16.300    5504.710161    1473.526462    3973.723777       6947.200504
6 Nov 2020 05:07:16.400    5504.327752    1473.295446    3974.336111       6947.198788
6 Nov 2020 05:07:16.500    5503.945278    1473.064412    3974.948398       6947.197071
6 Nov 2020 05:07:16.600    5503.562738    1472.833361    3975.560637       6947.195355
6 Nov 2020 05:07:16.700    5503.180133    1472.602292    3976.172830       6947.193639
6 Nov 2020 05:07:16.800    5502.797463    1472.371206    3976.784974       6947.191923
6 Nov 2020 05:07:16.900    5502.414727    1472.140102    3977.397072       6947.190207
6 Nov 2020 05:07:17.000    5502.031926    1471.908981    3978.009122       6947.188491
6 Nov 2020 05:07:17.100    5501.649059    1471.677842    3978.621124       6947.186775
6 Nov 2020 05:07:17.200    5501.266128    1471.446686    3979.233080       6947.185060
6 Nov 2020 05:07:17.300    5500.883130    1471.215512    3979.844987       6947.183344
6 Nov 2020 05:07:17.400    5500.500068    1470.984321    3980.456848       6947.181629
6 Nov 2020 05:07:17.500    5500.116940    1470.753112    3981.068661       6947.179914
6 Nov 2020 05:07:17.600    5499.733747    1470.521886    3981.680426       6947.178199
6 Nov 2020 05:07:17.700    5499.350488    1470.290643    3982.292145       6947.176484
6 Nov 2020 05:07:17.800    5498.967165    1470.059382    3982.903815       6947.174769
6 Nov 2020 05:07:17.900    5498.583776    1469.828103    3983.515439       6947.173054
6 Nov 2020 05:07:18.000    5498.200321    1469.596807    3984.127015       6947.171339
6 Nov 2020 05:07:18.100    5497.816801    1469.365494    3984.738543       6947.169625
6 Nov 2020 05:07:18.200    5497.433216    1469.134163    3985.350024       6947.167910
6 Nov 2020 05:07:18.300    5497.049566    1468.902815    3985.961458       6947.166196
6 Nov 2020 05:07:18.400    5496.665850    1468.671449    3986.572844       6947.164482
6 Nov 2020 05:07:18.500    5496.282070    1468.440066    3987.184182       6947.162767
6 Nov 2020 05:07:18.600    5495.898223    1468.208665    3987.795473       6947.161053
6 Nov 2020 05:07:18.700    5495.514312    1467.977247    3988.406717       6947.159340
6 Nov 2020 05:07:18.800    5495.130335    1467.745812    3989.017913       6947.157626
6 Nov 2020 05:07:18.900    5494.746293    1467.514359    3989.629061       6947.155912
6 Nov 2020 05:07:19.000    5494.362186    1467.282889    3990.240162       6947.154199
6 Nov 2020 05:07:19.100    5493.978013    1467.051401    3990.851216       6947.152485
6 Nov 2020 05:07:19.200    5493.593776    1466.819896    3991.462222       6947.150772
6 Nov 2020 05:07:19.300    5493.209473    1466.588373    3992.073180       6947.149059
6 Nov 2020 05:07:19.400    5492.825104    1466.356833    3992.684091       6947.147346
6 Nov 2020 05:07:19.500    5492.440671    1466.125276    3993.294955       6947.145633
6 Nov 2020 05:07:19.600    5492.056172    1465.893701    3993.905770       6947.143920
6 Nov 2020 05:07:19.700    5491.671608    1465.662108    3994.516539       6947.142207
6 Nov 2020 05:07:19.800    5491.286979    1465.430499    3995.127259       6947.140494
6 Nov 2020 05:07:19.900    5490.902284    1465.198872    3995.737932       6947.138782
